web_scraper_order,web_scraper_start_url,containers_url2,types_chaussures,prix,adresse,image_lien
"1766756158-497","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-asics-gel-nyc-5554871","Baskets Asics Gel NYC","32 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5554871_uploaded_image1_1759415315.jpg""); width: 585px;"
"1766756161-498","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-asics-gel-kayano-14-5554876","Baskets Asics Gel Kayano 14","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5554876_uploaded_image1_1759415424.jpg""); width: 585px;"
"1766756163-499","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b30-5554883","Baskets Dior B30","28 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5554883_uploaded_image1_1759415597.jpg""); width: 585px;"
"1766756165-500","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5556927","Mocassins homme","5 500 CFA","Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5556927_uploaded_image1_1759498840.jpg""); width: 488px;"
"1766756168-501","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopedique-5558529","Chaussures orthopédique","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5558529_uploaded_image1_1759590627.jpg""); width: 496px;"
"1766756171-502","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-one-5558696","Baskets Jordan One","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5558696_uploaded_image1_1759598221.jpg""); width: 422px;"
"1766756173-503","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-6-5558712","Baskets Jordan 6","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5558712_uploaded_image1_1759598702.jpg""); width: 422px;"
"1766756176-504","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5513838","Chaussures  homme","25 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5513838_uploaded_image1_1757286788.jpg""); width: 420px;"
"1766756178-505","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chayssures-pour-homme-5513842","Chayssures pour homme","20 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5513842_uploaded_image1_1757287086.jpg""); width: 420px;"
"1766756181-506","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-blanc-5513844","Chaussures blanc","25 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5513844_uploaded_image1_1757287356.jpg""); width: 420px;"
"1766756183-507","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5559079","Mocassins homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5559079_uploaded_image1_1759624285.jpg""); width: 671px;"
"1766756186-508","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5559505","Chaussures de ville","15 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5559505_uploaded_image1_1759668412.jpg""); width: 494px;"
"1766756188-509","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-max-5559514","Baskets Air Max","18 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5559514_uploaded_image1_1759668700.jpg""); width: 494px;"
"1766756191-510","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5559847","Chaussures homme","13 000 CFA","Louga, Sénégal","background-image: url(""https://images.coinafrique.com/5559847_uploaded_image1_1759687278.jpg""); width: 432px;"
"1766756193-511","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5561080","Chaussures  homme","15 000 CFA","Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5561080_uploaded_image1_1759759275.jpg""); width: 577px;"
"1766756196-512","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5565350","Chaussures Nike","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5565350_uploaded_image1_1759967990.jpg""); width: 545px;"
"1766756199-513","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5566807","Sandales homme","13 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5566807_uploaded_image1_1760037954.jpg""); width: 546px;"
"1766756202-514","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5571662","Chaussures de ville","15 000 CFA","Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5571662_uploaded_image1_1760359156.jpg""); width: 577px;"
"1766756204-515","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-5528770","Chaussures Jordan","20 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5528770_uploaded_image1_1758046694.jpg""); width: 420px;"
"1766756207-516","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-airzoom-95-5573580","Baskets Nike Airzoom 95","13 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5573580_uploaded_image1_1760450227.jpg""); width: 611px;"
"1766756210-517","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5530971","Chaussures homme","26 500 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5530971_uploaded_image1_1758143063.jpg""); width: 420px;"
"1766756212-518","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-5532851","Chaussures","25 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5532851_uploaded_image1_1758229466.jpg""); width: 420px;"
"1766756215-519","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5576741","Chaussures homme","15 000 CFA","Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5576741_uploaded_image1_1760612021.jpg""); width: 577px;"
"1766756218-520","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5576783","Chaussures  homme","22 000 CFA","Sacré-Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5576783_uploaded_image1_1760614360.jpg""); width: 547px;"
"1766756221-521","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopedique-5579068","Chaussures orthopédique","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5579068_uploaded_image1_1760724420.jpg""); width: 496px;"
"1766756224-522","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-dn-5581422","Baskets Nike Air Max DN","12 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5581422_uploaded_image1_1760893237.jpg""); width: 532px;"
"1766756226-523","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5581477","Chaussures homme","Prix sur demande","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/5581477_uploaded_image1_1760896170.jpg""); width: 556px;"
"1766756229-524","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/tapettes-homme-5582046","Tapettes homme","6 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5582046_uploaded_image1_1760942525.jpg""); width: 526px;"
"1766756231-525","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-pour-homme-5582673","Chaussures pour homme","5 000 CFA","Sicap foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5582673_uploaded_image1_1760964398.jpg""); width: 403px;"
"1766756234-526","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-en-cuir-5582962","Sandales en cuir","13 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5582962_uploaded_image1_1760973522.jpg""); width: 546px;"
"1766756237-527","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-pour-homme-5583378","Chaussures pour homme","20 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5583378_uploaded_image1_1760988854.jpg""); width: 427px;"
"1766756239-528","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5586755","Chaussures homme","9 500 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5586755_uploaded_image1_1761166890.jpg""); width: 434px;"
"1766756242-529","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/balenciaga-5588338","Balenciaga","25 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5588338_uploaded_image1_1761263231.jpg""); width: 438px;"
"1766756245-530","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5589248","Chaussures  homme","15 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5589248_uploaded_image1_1761315501.jpg""); width: 438px;"
"1766756247-531","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-vomero-5-original-5548896","Chaussures Nike vomero 5 original","27 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5548896_uploaded_image1_1759166973.jpg""); width: 424px;"
"1766756250-532","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-alphafly-3-5548894","Chaussures  Nike Alphafly 3","27 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5548894_uploaded_image1_1759166877.jpg""); width: 484px;"
"1766756252-533","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-vomero-5-5548897","Chaussures Nike vomero 5","27 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5548897_uploaded_image1_1759167093.jpg""); width: 424px;"
"1766756255-534","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-asic-gel-1130-5548901","Chaussures Asic Gel 1130","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5548901_uploaded_image1_1759167299.jpg""); width: 484px;"
"1766756257-535","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5548904","Baskets Adidas samba","21 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5548904_uploaded_image1_1759167399.jpg""); width: 424px;"
"1766756260-536","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-2000-5548908","Baskets New Balance 2000","27 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5548908_uploaded_image1_1759167685.jpg""); width: 424px;"
"1766756281-537","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-asie-gel-nyc-5548913","Chaussures Asie  gel Nyc","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5548913_uploaded_image1_1759167875.jpg""); width: 484px;"
"1766756283-538","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-asic-gel-nyc-original-5548916","Chaussures Asic gel Nyc original","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5548916_uploaded_image1_1759168020.jpg""); width: 484px;"
"1766756286-539","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5548919","Baskets New Balance 740","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5548919_uploaded_image1_1759168129.jpg""); width: 424px;"
"1766756289-540","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-3-original-5548923","Baskets Jordan 3 original","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5548923_uploaded_image1_1759168249.jpg""); width: 484px;"
