web_scraper_order,web_scraper_start_url,vetement_enfants,types_habits,prix,adresse,image_lien
"1766970665-1088","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/boubou-enfant-3199201","Boubou enfant","1 000 CFA","Ziguinchor, Sénégal","background-image: url(""https://images.coinafrique.com/3199201_uploaded_image1_1625064316.jpg""); width: 489px;"
"1766970667-1089","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3199217","Vêtement enfant","2 500 CFA","Ziguinchor, Sénégal","background-image: url(""https://images.coinafrique.com/3199217_uploaded_image1_1625065031.jpg""); width: 489px;"
"1766970670-1090","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-3201236","Djellaba enfant","5 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3201236_uploaded_image1_1625141023.jpg""); width: 589px;"
"1766970672-1091","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3221637","Ensemble enfant","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3221637_uploaded_image1_1625954553.jpg""); width: 374px;"
"1766970674-1092","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3222211","Robe enfant","3 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3222211_uploaded_image1_1626008052.jpg""); width: 558px;"
"1766970677-1093","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3223774","Robe enfant","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3223774_uploaded_image1_1626088433.jpg""); width: 374px;"
"1766970679-1094","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3223798","Robe enfant","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3223798_uploaded_image1_1626088863.jpg""); width: 374px;"
"1766970681-1095","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3223803","Robe   enfant","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3223803_uploaded_image1_1626088912.jpg""); width: 374px;"
"1766970684-1096","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3225642","Ensemble enfants","Prix sur demande","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3225642_uploaded_image1_1626171489.jpg""); width: 627px;"
"1766970686-1097","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-fille-3243381","Ensemble short fille","8 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3243381_uploaded_image1_1627145505.jpg""); width: 512px;"
"1766970689-1098","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/maillot-de-bain-enfant-3243385","Maillot de bain enfant","5 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3243385_uploaded_image1_1627145773.jpg""); width: 512px;"
"1766970691-1099","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3246336","Robe enfant","12 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3246336_uploaded_image1_1627341068.jpg""); width: 374px;"
"1766970693-1100","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetements-enfants-3250923","Sous vêtements enfants","Prix sur demande","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3250923_uploaded_image1_1627575838.jpg""); width: 484px;"
"1766970696-1101","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-de-friperie-3252830","Vêtements de friperie","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3252830_uploaded_image1_1627680137.jpg""); width: 504px;"
"1766970698-1102","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-3266560","Robes enfant","4 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3266560_uploaded_image1_1628269772.jpg""); width: 592px;"
"1766970701-1103","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-combinaison-enfant-2-pieces-3268417","Ensemble combinaison enfant 2 pièces","7 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3268417_uploaded_image1_1628359055.jpg""); width: 512px;"
"1766970703-1104","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperies-enfants-3269998","Vêtements friperies enfants","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3269998_uploaded_image1_1628452686.jpg""); width: 504px;"
"1766970705-1105","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3284080","Vêtements enfant","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3284080_uploaded_image1_1629189917.jpg""); width: 489px;"
"1766970708-1106","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-garcons-3288161","Ensemble 3 pièces garçons","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3288161_uploaded_image1_1629373998.jpg""); width: 576px;"
"1766970710-1107","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-garcon-3288163","Ensemble 3 pièces garçon","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3288163_uploaded_image1_1629374065.jpg""); width: 576px;"
"1766970712-1108","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robes-fille-3292525","Robes fille","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3292525_uploaded_image1_1629627694.jpg""); width: 511px;"
"1766970715-1109","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fille-3292529","Robe fille","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3292529_uploaded_image1_1629627801.jpg""); width: 511px;"
"1766970717-1110","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robe-wax-enfant-3292897","Robe wax enfant","12 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3292897_uploaded_image1_1629649247.jpg""); width: 374px;"
"1766970720-1111","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/calecons-pour-enfants-3298165","Caleçons pour enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3298165_uploaded_image1_1629920561.jpg""); width: 374px;"
"1766970722-1112","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/chemises-pimkie-3303661","Chemises Pimkie","2 500 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3303661_uploaded_image1_1630249960.jpg""); width: 395px;"
"1766970724-1113","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3306671","Vêtements enfant","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3306671_uploaded_image1_1630416750.jpg""); width: 391px;"
"1766970727-1114","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3308950","Robe enfant","3 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3308950_uploaded_image1_1630499428.jpg""); width: 495px;"
"1766970729-1115","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robes-3309778","Robes","6 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3309778_uploaded_image1_1630514175.jpg""); width: 512px;"
"1766970731-1116","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-costume-garcon-3312379","Ensemble costume garçon","22 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3312379_uploaded_image1_1630601374.jpg""); width: 576px;"
"1766970734-1117","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-garcon-3312381","Ensemble   garçon","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3312381_uploaded_image1_1630601429.jpg""); width: 576px;"
"1766970736-1118","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-garcon-3312388","Ensemble garçon","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3312388_uploaded_image1_1630601614.jpg""); width: 576px;"
"1766970739-1119","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-garcon-3312390","Ensemble garçon","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3312390_uploaded_image1_1630601676.jpg""); width: 576px;"
"1766970741-1120","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/hijab-enfant-3319762","Hijab  enfant","1 500 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3319762_uploaded_image1_1630942932.jpg""); width: 495px;"
"1766970743-1121","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-3323046","Maillot enfant","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3323046_uploaded_image1_1631093504.jpg""); width: 434px;"
"1766970777-1122","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfant-3334439","Pantalon enfant","5 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3334439_uploaded_image1_1631629866.jpg""); width: 418px;"
"1766970782-1123","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3338087","Robe enfant","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3338087_uploaded_image1_1631803844.jpg""); width: 421px;"
"1766970784-1124","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3339695","Vêtements enfant","4 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3339695_uploaded_image1_1631884032.jpg""); width: 418px;"
"1766970788-1125","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/tee-shirt-enfant-3344999","Tee-shirt enfant","4 000 CFA","Tambacounda, Sénégal","background-image: url(""https://images.coinafrique.com/3344999_uploaded_image1_1632183344.jpg""); width: 463px;"
"1766970797-1126","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-de-friperie-enfants-3365566","Jeans de friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3365566_uploaded_image1_1633264236.jpg""); width: 558px;"
"1766970800-1127","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-de-friperie-enfants-3365568","Jeans de friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3365568_uploaded_image1_1633264290.jpg""); width: 558px;"
"1766970802-1128","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/short-de-friperie-enfants-3365569","Short de friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3365569_uploaded_image1_1633264344.jpg""); width: 558px;"
"1766970804-1129","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3384909","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3384909_uploaded_image1_1634171727.jpg""); width: 374px;"
"1766970807-1130","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-3340897","Grenouillère bébé","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3340897_uploaded_image1_1631956928.jpg""); width: 592px;"
"1766970809-1131","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-3340891","Grenouillère bébé","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3340891_uploaded_image1_1631956848.jpg""); width: 592px;"
"1766970812-1132","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3395480","Vêtements enfants","2 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3395480_uploaded_image1_1634745484.jpg""); width: 621px;"
