web_scraper_order,web_scraper_start_url,links1,types_habits,prix,adresse,image_lien
"1767050335-91","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4467100","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4467100_uploaded_image2_1700593195.jpeg""); width: 484px;"
"1767050344-92","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4455037","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4455037_uploaded_image2_1699813164.jpeg""); width: 484px;"
"1767050596-93","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4455060","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4455060_uploaded_image2_1699814001.jpeg""); width: 484px;"
"1767050664-94","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-4459525","Chemise homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4459525_uploaded_image2_1700074017.jpeg""); width: 484px;"
"1767050762-95","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-pull-cargo-4483568","Ensemble pull cargo","20 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4483568_uploaded_image2_1701636944.jpeg""); width: 535px;"
"1767050810-96","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4470164","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4470164_uploaded_image1_1700773413.jpg""); width: 484px;"
"1767050815-97","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4470165","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4470165_uploaded_image1_1700773482.jpg""); width: 484px;"
"1767050820-98","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-4470168","Chemise homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4470168_uploaded_image1_1700773656.jpg""); width: 484px;"
"1767050824-99","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4456674","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4456674_uploaded_image1_1699908055.jpg""); width: 484px;"
"1767050827-100","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-cargo-4456693","Pantalon Cargo","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4456693_uploaded_image1_1699908661.jpg""); width: 407px;"
"1767050830-101","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-cargo-4456691","Pantalon Cargo","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4456691_uploaded_image1_1699908601.jpg""); width: 484px;"
"1767050834-102","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-4456685","Chemise homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4456685_uploaded_image1_1699908407.jpg""); width: 407px;"
"1767050838-103","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4456695","Lacoste homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4456695_uploaded_image1_1699908721.jpg""); width: 484px;"
"1767050842-104","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4456702","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4456702_uploaded_image1_1699908861.jpg""); width: 484px;"
"1767050844-105","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-4456703","Pantalon kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4456703_uploaded_image1_1699908921.jpg""); width: 484px;"
"1767050848-106","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-4456711","Chemise homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4456711_uploaded_image1_1699909201.jpg""); width: 484px;"
"1767050852-107","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/tissu-thioub-palman-getzner-4456710","Tissu Thioub Palman Getzner","45 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4456710_uploaded_image1_1699909137.jpg""); width: 484px;"
"1767050855-108","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-4456713","Chemise homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4456713_uploaded_image1_1699909268.jpg""); width: 484px;"
"1767050858-109","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4449778","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4449778_uploaded_image1_1699481134.jpg""); width: 484px;"
"1767050862-110","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-4465900","Jeans homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4465900_uploaded_image1_1700521657.jpg""); width: 484px;"
"1767050870-111","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4465901","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4465901_uploaded_image1_1700521714.jpg""); width: 484px;"
"1767050873-112","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4465899","Ensemble homme","12 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4465899_uploaded_image1_1700521587.jpg""); width: 484px;"
"1767050877-113","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4449783","Lacoste homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4449783_uploaded_image1_1699481234.jpg""); width: 484px;"
"1767050880-114","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-4465903","Jeans homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4465903_uploaded_image1_1700521877.jpg""); width: 484px;"
"1767050884-115","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4449796","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4449796_uploaded_image1_1699481724.jpg""); width: 484px;"
"1767050888-116","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/joggings-en-coton-4449793","Joggings en coton","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4449793_uploaded_image1_1699481600.jpg""); width: 484px;"
"1767050892-117","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-homme-4448197","Pantalons homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4448197_uploaded_image1_1699395219.jpg""); width: 484px;"
"1767050896-118","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-en-coton-4448198","T-shirts en coton","4 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4448198_uploaded_image1_1699395279.jpg""); width: 484px;"
"1767050900-119","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-en-coton-4448200","T-shirts en coton","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4448200_uploaded_image1_1699395361.jpg""); width: 484px;"
"1767050903-120","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4448210","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4448210_uploaded_image1_1699395652.jpg""); width: 484px;"
"1767050907-121","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4448207","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4448207_uploaded_image1_1699395592.jpg""); width: 484px;"
"1767050911-122","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-4448203","Chemises homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4448203_uploaded_image1_1699395451.jpg""); width: 484px;"
"1767050914-123","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-4448205","Chemises homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4448205_uploaded_image1_1699395525.jpg""); width: 484px;"
"1767050917-124","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4448217","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4448217_uploaded_image1_1699395793.jpg""); width: 484px;"
"1767050922-125","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4448221","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4448221_uploaded_image1_1699395965.jpg""); width: 484px;"
"1767050928-126","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-coton-4451349","T-shirts coton","4 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4451349_uploaded_image2_1699572308.jpeg""); width: 484px;"
"1767050932-127","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/pull-coton-4449609","Pull coton","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4449609_uploaded_image1_1699471947.jpg""); width: 465px;"
"1767050936-128","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/pulls-en-coton-4449612","Pulls en coton","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4449612_uploaded_image1_1699472068.jpg""); width: 484px;"
"1767050941-129","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-en-cuir-4449606","Vêtements homme en cuir","12 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4449606_uploaded_image1_1699471712.jpg""); width: 465px;"
"1767050944-130","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-4486982","Chemise homme","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4486982_uploaded_image1_1701820333.jpg""); width: 596px;"
"1767050947-131","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4451818","Vêtements homme","12 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4451818_uploaded_image1_1699611165.jpg""); width: 465px;"
"1767050950-132","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/chemise-africaine-4489895","Chemise africaine","8 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4489895_uploaded_image1_1701974171.jpg""); width: 540px;"
"1767050955-133","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-4490291","T-shirt","15 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4490291_uploaded_image1_1701991673.jpg""); width: 374px;"
"1767050958-134","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-louis-vuitton-4490623","T-shirt Louis Vuitton","14 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4490623_uploaded_image1_1702027885.jpg""); width: 374px;"
"1767050962-135","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jogging-adidas-4491196","Pantalon Jogging Adidas","4 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4491196_uploaded_image1_1702047178.jpg""); width: 402px;"
"1767050964-136","https://sn.coinafrique.com/categorie/vetements-homme?page=21","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-blouson-4493311","Ensemble blouson","14 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4493311_uploaded_image1_1702200303.jpg""); width: 424px;"
